"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-23","0.00","28","41","14","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-24",,,,"24","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-25","0.00","28","39","17","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-26","0.00","26","43","8","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-27","0.00","31","49","12","   13","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-28","0.16","35","38","31","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-29","0.20","40","49","30","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-30","0.35","36","43","30","   34","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-03-31","0.00","31","41","21","   26","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-01","0.08","33","42","23","   25","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-02","0.00","27","35","19","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-03","0.00","32","44","20","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-04","0.98","28","35","21","   25","111.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-05","0.04","17","22","12","   24","132.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-06","0.00","22","37","7","   25","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-07","0.09","29","35","24","   24","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-08","0.00","22","31","14","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-09","0.00","20","27","12","   31","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-10","0.00","21","36","6","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-11","0.00","30","43","18","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-12","0.08","38","47","30","   17","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-13","0.06","39","44","33","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-14","0.00","29","37","22","   32","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-15","0.00","25","33","17","   11","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-16","0.39","30","34","26","   10","120.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-17","0.39","36","40","31","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-18","0.00","36","41","30","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-19","0.06","36","40","32","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-20","0.06","39","46","32","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-21","0.00","38","48","29","   34","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-22","0.00","37","50","24","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-23","0.00","42","60","24","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-24","0.00","48","69","26","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-25","0.35","49","63","35","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-26","1.30","48","52","45","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-27","0.08","49","59","40","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-28","0.12","49","58","40","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-29","2.05","43","46","40","    6","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-04-30","0.28","45","52","39","    9","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-01","0.00","47","56","38","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-02","0.16","61","78","44","   26","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-03","0.39","49","54","44","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-04","0.31","51","60","43","   25","116.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-05","0.00","52","63","42","   28","120.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-06","0.00","53","63","44","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-07","0.00","44","56","32","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-08","0.00","50","71","29","   26","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-09","0.00","58","78","38","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-10","0.00","58","76","40","   14","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-11","0.00","38","48","27","   35","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-12","0.00","43","59","27","   27","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-13","0.00","49","68","30","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-14","0.00","59","75","43","   26","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-15","0.00","50","64","36","   30","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-16","0.00","50","69","31","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-17","0.00","46","59","33","   33","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-18","0.00","44","59","29","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-19","0.20","51","71","31","   14","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-20","0.16","52","62","41","   30","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-21","0.00","54","72","37","   30","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-22","0.00","58","78","39","   24","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-23","0.00","49","58","40","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-24","0.00","50","65","35","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-25","1.14","70","84","56","   26","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-26","0.00","58","69","47","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-27","0.00","57","71","42","   12","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-28","0.00","60","68","52","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-29","0.00","59","74","43","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-30","0.00","60","81","38","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-05-31","0.00","72","89","54","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-01","0.04","73","79","66","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-02","0.00","55","69","41","    2","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-03","0.00","53","70","36","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-04","0.24","46","49","43","   15","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-05","0.24","50","58","43",,
"CA007028754","BEAUCEVILLE, QC CA","2018-06-06","0.08","54","63","45","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-07","0.00","54","67","42","   26","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-08","0.00","59","67","51","   28","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-09","0.00","53","66","41","   31","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-10","0.00","49","62","36","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-11","0.00","52","68","36","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-12","0.00","58","77","40","   25","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-13","0.31","67","84","51","    9","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-14","0.59","50","53","47","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-15","0.04","59","74","43","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-16","0.00","65","79","50","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-17","0.00","67","84","51","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-18","0.39","68","76","61","   25","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-19","0.00","59","69","49","   29","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-20","0.20","62","77","47","   25","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-21","0.00","53","63","41","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-22","0.00","55","74","36","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-23","0.00","61","76","45","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-24","0.16","62","71","54","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-25","0.00","54","65","43","   34","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-26","0.04","58","73","42","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-27","0.00","65","79","51","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-28","0.08","64","67","61","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-29","0.04","71","83","59","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-06-30","0.43","70","81","59","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-01","0.04","74","84","65","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-02","0.43","81","92","69","   30","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-03","0.16","75","85","64","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-04","0.00","75","90","60","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-05","0.39","78","92","63","   30","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-06","1.54","61","75","47","   31","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-07","0.00","58","74","43","   28","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-08","0.00","67","80","54","   24","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-09","0.00","72","86","59","   25","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-10","0.08","66","79","52","   33","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-11","0.00","58","71","45","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-12","0.00","66","77","55","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-13","0.00","67","81","52","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-14","0.12","61","64","58","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-15","0.51","67","76","57","    0","0.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-16","0.00","71","83","58",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-17","0.71","69","78","60",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-18","0.00","58","68","48","   33","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-19","0.00","60","76","45",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-20","0.00","69","84","53",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-21","0.00","70","85","55",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-22","0.00","65","79","52",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-23","0.04","74","83","65",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-24","0.00","77","87","68","   17","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-25","1.22","76","86","66","   20","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-07-26","0.87","71","76","65",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-27","0.12","71","78","63",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-28","0.00","71","81","61",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-29","0.08","66","75","57",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-30",,"68","80","56",,
"CA007028754","BEAUCEVILLE, QC CA","2018-07-31",,"70","83","57",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-01",,"70","83","57",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-02",,"71","79","63","   25","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-08-03",,"71","79","63",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-04",,"70","79","61",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-05",,"71","85","58",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-06",,"75","86","64",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-07",,"71","80","62",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-08",,"71","81","61",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-09","0.93","70","78","62","   27","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-08-10","0.00","64","73","55","   29","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-08-11","0.00","67","81","53",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-12","0.00","68","82","53",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-13","0.00","70","84","57",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-14","0.43","73","82","64",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-15","0.00","70","80","61",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-16","0.00","60","70","51",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-17","0.63","61","76","47",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-18","0.12","64","75","54",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-19","0.00","63","77","49",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-20","0.00","64","78","50",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-21","0.00","64","78","50",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-22","0.31","64","70","58",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-23","0.00","63","71","54",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-24","0.00","67","78","55",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-25","0.00","68","81","55",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-26","0.31","69","79","59",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-27","0.00","72","81","62",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-28","0.31","75","86","64","   25","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-08-29","1.14","71","81","61","   27","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-08-30","0.00","55","65","45",,
"CA007028754","BEAUCEVILLE, QC CA","2018-08-31","0.00","58","71","45",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-01","0.00","63","75","50",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-02","0.24","67","79","56",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-03","0.12","74","82","66",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-04","0.00","64","74","54",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-05","0.00","67","80","54",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-06","0.12","62","76","48",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-07","0.00","57","69","44",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-08","0.00","50","58","42",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-09","0.00","47","60","35",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-10","0.00","49","64","33","   16","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-09-11","0.55","59","65","52",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-12","0.00","58","67","49",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-13","0.00","64","79","49",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-14","0.00","67","82","52",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-15","0.00","67","82","52",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-16","0.00","67","76","58",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-17","0.00","69","83","56",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-18","0.24","60","75","45",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-19","0.00","51","58","45",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-20","0.00","52","61","43",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-21","0.91","53","65","41","   22","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-09-22","0.00","51","65","37","   29","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-09-23","0.00","45","59","32","   31","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-09-24","0.00","41","55","27",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-25","0.20","44","55","32","   15","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-09-26","1.02","60","72","49","   32","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2018-09-27","0.00","51","60","42",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-28","0.04","56","65","46",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-29","0.04","53","60","45",,
"CA007028754","BEAUCEVILLE, QC CA","2018-09-30","0.00","49","55","44",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-01","0.00","45","55","35",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-02","0.00","43","48","38","   11","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-03","0.00","49","52","45",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-04","0.24","53","67","39","   33","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-05","0.00","40","51","30",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-06","0.00","44","55","34",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-07","0.00","44","47","41",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-08","0.24","45","51","40",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-13","0.00","38","43","34",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-14","0.00","42","50","34","   25","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-15","0.20","44","54","33","   26","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-16","0.00","39","43","35","   25","134.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-17","0.07","39","47","31","   26","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-18","0.00","33","37","28","   32","105.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-19","0.00","41","54","28",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-20","0.01","44","55","34","   25","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-21","0.00","33","37","29","   29","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-22","0.00","31","37","26","   29","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-23","0.07","35","45","25","   10","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-24","0.00","31","37","24","   35","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-25","0.00","28","34","23","   28","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-26","0.00","29","37","20","   24","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-27","0.28","27","38","16","   11","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-10-28","0.24","35","37","32",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-29","0.11","40","45","35",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-30","0.00","36","39","34",,
"CA007028754","BEAUCEVILLE, QC CA","2018-10-31","0.24","35","38","32",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-01","0.03","41","44","38",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-02","0.69","37","40","34","   13","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-03","0.70","41","48","34","   26","105.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-04","0.00","32","38","26","   28","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-05","0.00","32","40","25",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-06","0.37","43","49","37",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-07","0.03","44","49","39","   25","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-08","0.00","39","43","36","   26","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-09","0.11","32","36","27",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-10","0.96","29","34","23","   29","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-11","0.01","22","27","17","   30","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-12","0.00","21","31","11",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-13","0.48","25","33","16","   30","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-14","0.01","11","16","7","   32","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-15","0.00","9","18","0",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-16","0.54","19","23","15",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-17","0.01","25","31","19",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-18","0.00","15","23","7",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-19","0.01","19","30","9",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-20","0.15","23","26","20",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-21","0.07","14","24","3","   32","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-22","0.00","4","10","-2","   28","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-23","0.00","12","21","3",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-24","0.00","27","37","18",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-25","0.24","31","34","27",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-26","0.03","32","35","29",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-27","0.17","32","34","29","    8","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-28","0.04","33","36","30","    4","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-11-29","0.01","32","34","30",,
"CA007028754","BEAUCEVILLE, QC CA","2018-11-30","0.00","29","31","28",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-01","0.00","28","29","27",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-02","0.54","31","36","26",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-03","0.15","30","38","23",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-04","0.02","22","26","17","   29","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-12-05","0.01","13","22","4",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-06","0.08","14","26","3",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-07","0.01","14","27","0",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-08","0.00","1","9","-8",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-09","0.12","11","26","-4",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-10","0.01","11","17","4",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-11","0.02","9","18","0",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-12","0.04","3","15","-9",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-13","0.01","0","17","-17",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-14","0.14","19","35","2",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-15","0.01","31","38","26",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-16","0.01","29","38","19",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-17","0.05","25","31","19","   31","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2018-12-18","0.01","17","21","13","   28","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-12-19","0.00","18","25","11",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-20","0.00","26","40","13",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-21","2.05","41","51","31",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-22","0.03","37","50","25","   27","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2018-12-23","0.01","17","25","9","   30","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2018-12-24","0.01","13","20","5",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-25","0.00","8","15","1",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-26","0.00","11","19","4",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-27","0.00","6","11","0",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-28","0.54","22","34","9",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-29","0.12","23","42","4","   32","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2018-12-30","0.00","6","15","-3",,
"CA007028754","BEAUCEVILLE, QC CA","2018-12-31","0.00","23","32","14",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-01","0.70","17","32","1","   30","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-02","0.01","0","11","-11",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-03","0.07","11","23","-1",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-04","0.08","27","34","21",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-05","0.02","33","35","32",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-06","0.04","19","32","6","   32","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-07","0.01","3","9","-4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-08","0.37","20","31","9","   16","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-09","0.77","28","32","25","   33","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-10","0.04","17","29","6","   28","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-11","0.02","2","6","-2","   29","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-12","0.00","-2","4","-8","   25","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-13","0.01","-2","11","-14",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-14","0.00","4","16","-9",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-15","0.00","13","21","4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-16","0.10","13","29","-3","   29","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-17","0.01","-4","4","-12",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-18","0.06","8","25","-9","   33","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-19","0.03","-5","3","-14",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-20","0.94","1","8","-6","    8","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-21","0.11","1","5","-4","   32","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-22","0.01","-3","5","-11",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-23","0.19","11","25","-3",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-24","0.89","31","38","25","   26","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-25","0.03","16","27","6","   26","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-26","0.02","3","12","-7",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-27","0.07","7","28","-14","   16","107.4"
